text,label
why did bill clinton call obamacare 'crazy'?,REAL
"wikileaks, clinton campaign in twitter war over latest leaks",REAL
'trump only goes on hannity': megyn kelly clashes with fox news colleague,REAL
"libertarian vp candidate gives up, will focus on preventing trump presidency",REAL
5 takeaways from the debate that didn’t matter,REAL
'understudies' kaine and pence add value in vp debate (+video),REAL
factchecking the vp debate - factcheck.org,REAL
"clinton widens lead in pennsylvania polls, overtakes trump in north carolina",REAL
mike pence won the debate by throwing donald trump under the bus,REAL
"the gop declares debate victory for mike pence, 90 minutes before it starts",REAL
why the way we pick our vps is terrible,REAL
"nh sen. kelly ayotte ""misspoke"" in referring to trump as role model",REAL
why lebron james’s endorsement could help clinton retake ohio,REAL
trump has a challenge with white women: ‘you just want to smack him’,REAL
how donald trump wins even when he loses,REAL
did hillary insult sanderistas as ‘basement dwellers’? no—just the opposite,REAL
"trump brings up clinton's health, questions if she's 'loyal' to bill",REAL
"trump, pence vow to fight on together after emergence of damaging tape",REAL
eric trump ‘charity’ spent $880k at family-owned golf resorts,REAL
diehard gop mom: no mother could ever vote for trump,REAL
donald trump can’t resist blaming bill clinton when his own sexism comes up,REAL
they gave to trump's gop rivals. now 95% are sitting out the general election,REAL
"from miss universe to monica lewinsky, trump flirts with a risky line of attack",REAL
"trump promises he won't say it, then he does",REAL
's editorial board: trump is 'unfit for the presidency',REAL
10 things trump could (but probably won't) change to win next debate,REAL
the men in trump's boys club,REAL
republicans in denial that the debate exposed donald trump as unfit for office,REAL
these 33 quotes tell you everything you need to know about the first presidential debate,REAL
"day after debate, clinton gloats and trump fumes",REAL
"why so many people voted to ""make america great again""",REAL
donald trump’s history of corruption: a comprehensive review,REAL
"as clinton builds on a strong debate, trump lobs attacks and complaints",REAL
5 takeaways from the first presidential debate,REAL
temperament question dominates clinton-trump debate,REAL
fact check: trump and clinton debate for the first time,REAL
who won the debate?,REAL
"another debate, another biased moderator: quijano dumps on trump, pence",REAL
ap fact check: claims in the vp debate,REAL
fact-checking the first clinton-trump presidential debate,REAL
3 winners and 2 losers from the first presidential debate,REAL
"expanding the debate: jill stein ""debates"" clinton & trump in special - part 1",REAL
hillary clinton clear debate winner among group of undecided voters,REAL
reality check: first clinton v trump presidential debate,REAL
here’s what clinton and trump must do on the debate stage to win the night,REAL
4 things to watch at the first presidential debate,REAL
clinton puts trump on defense at first debate,REAL
'specific info' forces wikileaks to move anticipated announcement to berlin,REAL
lester holt: presidential debate moderator and proven fact-checker,REAL
tics and tricks: here's what trump and clinton's body language reveals,REAL
why the debate expectations game is a farce,REAL
here are the top five things to watch in tonight's debate,REAL
false claims to watch out for in monday’s debate,REAL
what do americans really think of election coverage?,REAL
a complete guide to early and absentee voting,REAL
trump ohio campaign chair resigns after racist comments,REAL
the guardian view on the us presidential debate: hillary needs a slogan to sum up what she stands for | editorial,REAL
what clinton and trump must worry about in the first debate,REAL
the worst election ever,REAL
putting presidential polls in perspective,REAL
how trump is following in sanders's fundraising footsteps (+video),REAL
"as clinton gains momentum, will trump change his strategy?",REAL
obama: would be 'personal insult' to legacy if black voters don't back clinton,REAL
campaign 2016 is divisive: what it says for the future,REAL
frustrated trump advisers pan him for lousy debate prep (anonymously),REAL
"clinton, trump trade taunts after testy debate",REAL
'broad shoulders' and 'a presidential look': the trump campaign uses gender to try to undercut clinton's candidacy,REAL
trump’s hitlerian disregard for the truth,REAL
trump tells the truth about obama’s birth to lie about hillary,REAL
why democrats are anxious,REAL
trump: 'president barack obama was born in the united states',REAL
"why trump wants his health, but not his wealth, scrutinized",REAL
"online votes declare trump debate winner, despite media consensus for clinton",REAL
is this trump’s biggest financial con yet?,REAL
"donald trump trolls the media, turns phony “birther” press conference into hotel infomercial",REAL
n.h. union leader picks johnson over trump. but will it matter?,REAL
first presidential debate of 2016 over but who won?,REAL
3 explanations for why donald trump is suddenly doing better in the polls,REAL
"sorry, america, but trump can actually win",REAL
powell: trump is 'an international pariah',REAL
the no-transparency election,REAL
a suburban tide against trump could sink his election bid,REAL
"poll: trump tops clinton in battlegrounds nevada, n. carolina, ohio",REAL
his campaign’s statement that trump accepts the truth of obama’s birthplace is filled with falsehoods,REAL
trump fanned a conspiracy about obama's birthplace for years. now he pretends clinton started it.,REAL
"trump doctor’s letter: he takes cholesterol drug, is overweight but is in ‘excellent’ health",REAL
clinton's 'deplorables' slip: 2012 campaign hints it's not a game-changer (+video),REAL
trump supporters a ‘basket of deplorables.' is this clinton's '47 percent' moment? (+video),REAL
donald trump questions clinton’s health at rally in ohio: ‘you think this is easy?’,REAL
"hillary clinton’s basket of deplorables, explained",REAL
hillary clinton cancels campaign events following pneumonia diagnosis,REAL
trump's latest campaign weapon: the mirror,REAL
how 9/11 paved the way for trump v. clinton,REAL
colin powell calls trump a 'national disgrace' in hacked emails,REAL
factchecking the nbc forum - factcheck.org,REAL
black millennials: don’t help donald trump,REAL
clinton says she was wrong to call half of trump supporters ‘deplorables’,REAL
hillary clinton’s 'deplorables' comment is not entirely wrong,REAL
"donald trump: i will release 'very, very specific' health report soon",REAL
gary johnson's aleppo gaffe: does foreign policy experience matter?,REAL
"trump, clinton angle for national security advantage",REAL
trump: 'we must replace globalism with americanism',REAL
"trump says obama born in us, ‘period’ – after new ‘birther’ dust-up",REAL
hillary clinton’s health just became a real issue in the presidential campaign,REAL
why the 2016 presidential debates really matter,REAL
how donald trump retooled his charity to spend other people’s money,REAL
fact check: trump and clinton at the 'commander-in-chief' forum,REAL
"donald trump wants you to trust him, blindly",REAL
how hillary clinton could win,REAL
"trump surges in battleground, national polls",REAL
